,id,наименование,дата,аппарат,количество,машиночас
7334,10366,Новосибирская область,2022-10,Energiser505,59,349
7335,10367,Новосибирская область,2022-11,Energiser505,60,349
7336,10368,Новосибирская область,2022-12,Energiser505,51,349
7337,10372,Новосибирская область,2022-4,Traxporter,0,4034
7338,10373,Новосибирская область,2022-5,Traxporter,0,4034
7339,10374,Новосибирская область,2022-6,Traxporter,3,4034
7340,10375,Новосибирская область,2022-7,Traxporter,9,4034
7341,10376,Новосибирская область,2022-8,Traxporter,20,4034
7342,10377,Новосибирская область,2022-9,Traxporter,44,4034
7343,10378,Новосибирская область,2022-10,Traxporter,59,4034
7344,10379,Новосибирская область,2022-11,Traxporter,65,4034
7345,10380,Новосибирская область,2022-12,Traxporter,52,4034
7346,10384,Новосибирская область,2022-4,Ziesel,0,1747
7347,10385,Новосибирская область,2022-5,Ziesel,0,1747
7348,10386,Новосибирская область,2022-6,Ziesel,2,1747
7349,10387,Новосибирская область,2022-7,Ziesel,11,1747
7350,10388,Новосибирская область,2022-8,Ziesel,21,1747
7351,10389,Новосибирская область,2022-9,Ziesel,42,1747
7352,10390,Новосибирская область,2022-10,Ziesel,57,1747
7353,10391,Новосибирская область,2022-11,Ziesel,54,1747
7354,10392,Новосибирская область,2022-12,Ziesel,51,1747
7355,10395,Омская область,2022-3,Energiser505,0,360
7356,10396,Омская область,2022-4,Energiser505,0,360
7357,10397,Омская область,2022-5,Energiser505,0,360
7358,10398,Омская область,2022-6,Energiser505,2,360
7359,10399,Омская область,2022-7,Energiser505,7,360
7360,10400,Омская область,2022-8,Energiser505,20,360
7361,10401,Омская область,2022-9,Energiser505,36,360
7362,10402,Омская область,2022-10,Energiser505,50,360
7363,10403,Омская область,2022-11,Energiser505,60,360
7364,10404,Омская область,2022-12,Energiser505,41,360
7365,10409,Омская область,2022-5,Red BUG CT500,0,643
7366,10410,Омская область,2022-6,Red BUG CT500,4,643
7367,10411,Омская область,2022-7,Red BUG CT500,8,643
7368,10412,Омская область,2022-8,Red BUG CT500,21,643
7369,10413,Омская область,2022-9,Red BUG CT500,37,643
7370,10414,Омская область,2022-10,Red BUG CT500,57,643
7371,10415,Омская область,2022-11,Red BUG CT500,57,643
7372,10416,Омская область,2022-12,Red BUG CT500,45,643
7373,10421,Оренбургская область,2022-5,Energiser505,0,346
7374,10422,Оренбургская область,2022-6,Energiser505,1,346
7375,10423,Оренбургская область,2022-7,Energiser505,7,346
7376,10424,Оренбургская область,2022-8,Energiser505,12,346
7377,10425,Оренбургская область,2022-9,Energiser505,27,346
7378,10426,Оренбургская область,2022-10,Energiser505,33,346
7379,10427,Оренбургская область,2022-11,Energiser505,36,346
7380,10428,Оренбургская область,2022-12,Energiser505,36,346
7381,10432,Оренбургская область,2022-4,Traxporter,0,4359
7382,10433,Оренбургская область,2022-5,Traxporter,0,4359
7383,10434,Оренбургская область,2022-6,Traxporter,2,4359
7384,10435,Оренбургская область,2022-7,Traxporter,8,4359
7385,10436,Оренбургская область,2022-8,Traxporter,19,4359
7386,10437,Оренбургская область,2022-9,Traxporter,28,4359
7387,10438,Оренбургская область,2022-10,Traxporter,45,4359
7388,10439,Оренбургская область,2022-11,Traxporter,37,4359
7389,10440,Оренбургская область,2022-12,Traxporter,35,4359
7390,10445,Оренбургская область,2022-5,Ziesel,0,1710
7391,10446,Оренбургская область,2022-6,Ziesel,1,1710
7392,10447,Оренбургская область,2022-7,Ziesel,6,1710
7393,10448,Оренбургская область,2022-8,Ziesel,18,1710
7394,10449,Оренбургская область,2022-9,Ziesel,29,1710
7395,10450,Оренбургская область,2022-10,Ziesel,37,1710
7396,10451,Оренбургская область,2022-11,Ziesel,34,1710
7397,10452,Оренбургская область,2022-12,Ziesel,32,1710
7398,10456,Орловская область,2022-4,Ziesel,0,1586
7399,10457,Орловская область,2022-5,Ziesel,0,1586
7400,10458,Орловская область,2022-6,Ziesel,1,1586
7401,10459,Орловская область,2022-7,Ziesel,5,1586
7402,10460,Орловская область,2022-8,Ziesel,14,1586
7403,10461,Орловская область,2022-9,Ziesel,22,1586
7404,10462,Орловская область,2022-10,Ziesel,34,1586
7405,10463,Орловская область,2022-11,Ziesel,33,1586
7406,10464,Орловская область,2022-12,Ziesel,25,1586
7407,10468,Орловская область,2022-4,DTV Shredder,0,1516
7408,10469,Орловская область,2022-5,DTV Shredder,0,1516
7409,10470,Орловская область,2022-6,DTV Shredder,1,1516
7410,10471,Орловская область,2022-7,DTV Shredder,6,1516
7411,10472,Орловская область,2022-8,DTV Shredder,16,1516
7412,10473,Орловская область,2022-9,DTV Shredder,30,1516
7413,10474,Орловская область,2022-10,DTV Shredder,44,1516
7414,10475,Орловская область,2022-11,DTV Shredder,44,1516
7415,10476,Орловская область,2022-12,DTV Shredder,40,1516
7416,10480,Орловская область,2022-4,Ripsaw,0,2395
7417,10481,Орловская область,2022-5,Ripsaw,0,2395
7418,10482,Орловская область,2022-6,Ripsaw,1,2395
7419,10483,Орловская область,2022-7,Ripsaw,7,2395
7420,10484,Орловская область,2022-8,Ripsaw,16,2395
7421,10485,Орловская область,2022-9,Ripsaw,32,2395
7422,10486,Орловская область,2022-10,Ripsaw,37,2395
7423,10487,Орловская область,2022-11,Ripsaw,40,2395
7424,10488,Орловская область,2022-12,Ripsaw,30,2395
7425,10492,Пермский край,2022-4,Energiser505,0,345
7426,10493,Пермский край,2022-5,Energiser505,1,345
7427,10494,Пермский край,2022-6,Energiser505,1,345
7428,10495,Пермский край,2022-7,Energiser505,7,345
7429,10496,Пермский край,2022-8,Energiser505,15,345
7430,10497,Пермский край,2022-9,Energiser505,28,345
7431,10498,Пермский край,2022-10,Energiser505,37,345
7432,10499,Пермский край,2022-11,Energiser505,42,345
7433,10500,Пермский край,2022-12,Energiser505,33,345
7434,10504,Пермский край,2022-4,Traxporter,0,4115
7435,10505,Пермский край,2022-5,Traxporter,1,4115
7436,10506,Пермский край,2022-6,Traxporter,2,4115
7437,10507,Пермский край,2022-7,Traxporter,7,4115
7438,10508,Пермский край,2022-8,Traxporter,19,4115
7439,10509,Пермский край,2022-9,Traxporter,27,4115
7440,10510,Пермский край,2022-10,Traxporter,41,4115
7441,10511,Пермский край,2022-11,Traxporter,46,4115
7442,10512,Пермский край,2022-12,Traxporter,36,4115
7443,10517,Пермский край,2022-5,Ziesel,0,1798
7444,10518,Пермский край,2022-6,Ziesel,2,1798
7445,10519,Пермский край,2022-7,Ziesel,8,1798
7446,10520,Пермский край,2022-8,Ziesel,18,1798
7447,10521,Пермский край,2022-9,Ziesel,32,1798
7448,10522,Пермский край,2022-10,Ziesel,45,1798
7449,10523,Пермский край,2022-11,Ziesel,46,1798
7450,10524,Пермский край,2022-12,Ziesel,35,1798
7451,10529,Приморский край,2022-5,Energiser505,1,356
7452,10530,Приморский край,2022-6,Energiser505,2,356
7453,10531,Приморский край,2022-7,Energiser505,7,356
7454,10532,Приморский край,2022-8,Energiser505,16,356
7455,10533,Приморский край,2022-9,Energiser505,27,356
7456,10534,Приморский край,2022-10,Energiser505,43,356
7457,10535,Приморский край,2022-11,Energiser505,52,356
7458,10536,Приморский край,2022-12,Energiser505,35,356
7459,10540,Приморский край,2022-4,Traxporter,0,4068
7460,10541,Приморский край,2022-5,Traxporter,0,4068
7461,10542,Приморский край,2022-6,Traxporter,1,4068
7462,10543,Приморский край,2022-7,Traxporter,8,4068
7463,10544,Приморский край,2022-8,Traxporter,14,4068
7464,10545,Приморский край,2022-9,Traxporter,24,4068
7465,10546,Приморский край,2022-10,Traxporter,39,4068
7466,10547,Приморский край,2022-11,Traxporter,42,4068
7467,10548,Приморский край,2022-12,Traxporter,31,4068
7468,10552,Приморский край,2022-4,Ziesel,0,1776
7469,10553,Приморский край,2022-5,Ziesel,0,1776
7470,10554,Приморский край,2022-6,Ziesel,2,1776
7471,10555,Приморский край,2022-7,Ziesel,4,1776
7472,10556,Приморский край,2022-8,Ziesel,14,1776
7473,10557,Приморский край,2022-9,Ziesel,23,1776
7474,10558,Приморский край,2022-10,Ziesel,32,1776
7475,10559,Приморский край,2022-11,Ziesel,40,1776
7476,10560,Приморский край,2022-12,Ziesel,30,1776
7477,10565,Псковская область,2022-5,Energiser505,0,344
7478,10566,Псковская область,2022-6,Energiser505,2,344
7479,10567,Псковская область,2022-7,Energiser505,5,344
7480,10568,Псковская область,2022-8,Energiser505,13,344
7481,10569,Псковская область,2022-9,Energiser505,22,344
7482,10570,Псковская область,2022-10,Energiser505,34,344
7483,10571,Псковская область,2022-11,Energiser505,37,344
7484,10572,Псковская область,2022-12,Energiser505,29,344
7485,10577,Псковская область,2022-5,Red BUG CT500,0,626
7486,10578,Псковская область,2022-6,Red BUG CT500,1,626
7487,10579,Псковская область,2022-7,Red BUG CT500,6,626
